path_id,memory_path,no_memory_path,memory_path_length,no_memory_path_length,is_same
20728,Pony;Horse;Agriculture;Arable_land,Pony;Horse;Agriculture;Arable_land,4,4,True
20734,Pony;Horse;Animal;Organism;Ecology;Biodiversity;Biology;Anatomy;Human;City;Latin_America;Mexico_City,Pony;Horse;Animal;Human;City;Capital;Mexico_City,12,7,False
20741,Poor_Law;United_Kingdom;Great_Britain,Poor_Law;United_Kingdom;Great_Britain,3,3,True
20743,Poor_Law;United_Kingdom;Television;Broadcasting;Radio,Poor_Law;United_Kingdom;Television;Broadcasting;Radio,5,5,True
20748,Pope;Christianity;Islam;Mecca,Pope;Roman_Catholic_Church;Christianity;Islam;Mecca,4,5,False
20750,Pope;Roman_Catholic_Church;Galileo_Galilei;Microscope;Optical_microscope,Pope;Roman_Catholic_Church;Galileo_Galilei;Microscope;Optical_microscope,5,5,True
20755,Pope_Benedict_XVI;Latin_America;Cuba,Pope_Benedict_XVI;Latin_America;Cuba,3,3,True
20763,Pope_John_Paul_II;Greece;Ancient_Greece;History_of_Greece,Pope_John_Paul_II;Greece;Ancient_Greece;History_of_Greece,4,4,True
20768,Pope_John_Paul_II;Christianity;Roman_Empire;Western_Roman_Empire,Pope_John_Paul_II;Roman_Catholic_Church;Roman_Empire;Western_Roman_Empire,4,4,False
20772,Pope_Pius_XII;World_War_II;Europe;Earth,Pope_Pius_XII;Roman_Catholic_Church;Christianity;Religion;Science;Nature;Earth,4,7,False
20774,Pope_Pius_XII;Germany;Austria;Hungary;Danube;Budapest;LOOP_DETECTED,Pope_Pius_XII;World_War_II;Germany;Europe;Asia;China;Biology;Carbon;Hydrogen,7,9,False
20779,Popular_culture;Culture;Buddhism;Abhidhamma_Pitaka,Popular_culture;Literature;India;Buddhism;Abhidhamma_Pitaka,4,5,False
20788,Popular_culture;Film;20th_century;Physics;Quantum_mechanics,Popular_culture;Film;20th_century;Physics;Quantum_mechanics,5,5,True
20794,Population_history_of_American_indigenous_peoples;Europe;Bulgaria,Population_history_of_American_indigenous_peoples;Europe;Bulgaria,3,3,True
20797,Population_history_of_American_indigenous_peoples;Inca_Empire;Machu_Picchu;Andes;Ecuador;Peru;Architecture;Ancient_Greece;Ancient_Egypt;Egypt;Giza_pyramid_complex,Population_history_of_American_indigenous_peoples;Africa;Ancient_Egypt;Egypt;Giza_pyramid_complex,11,5,False
20803,Population_history_of_American_indigenous_peoples;Christianity;Bible;God;Light;Sun,Population_history_of_American_indigenous_peoples;God;Light;Sun,6,4,False
20806,Porgy_and_Bess;United_States;American_Civil_War;Europe;Holy_Roman_Empire,Porgy_and_Bess;United_States;Holy_Roman_Empire,5,3,False
20808,Porgy_and_Bess;New_York_City;United_Nations;Geneva;Switzerland;Austria;Vienna;Budapest;Danube;Romania;Bucharest;Black_Sea;Bulgaria;Greece;Athens;Olympic_Games;Rome;Roman_Empire;Byzantine_Empire;LOOP_DETECTED,Porgy_and_Bess;Moscow;Soviet_Union;Mir,20,4,False
20824,Portsmouth;Olympic_Games;1896_Summer_Olympics,Portsmouth;Olympic_Games;1896_Summer_Olympics,3,3,True
20828,Portsmouth;London;British_Empire;Australia;Sydney,Portsmouth;London;British_Empire;Australia;Sydney,5,5,True
20832,Portugal;Latin_America;Brazil,Portugal;Brazil,3,2,False
20837,Portugal;Europe;Scotland;Middle_Ages;Scotland_in_the_High_Middle_Ages,Portugal;Europe;Scotland;Middle_Ages;Scotland_in_the_High_Middle_Ages,5,5,True
20840,Portuguese_Communist_Party;Guinea-Bissau;Guinea;Conakry,Portuguese_Communist_Party;Guinea-Bissau;Guinea;Conakry,4,4,True
20858,Postage_stamp;South_Africa;Tanzania,Postage_stamp;South_Africa;Tanzania,3,3,True
20863,Potassium;Fertilizer;Nitrogen,Potassium;Chemical_element;Nitrogen,3,3,False
20867,Potassium_iodide;Iodine;Chemical_element;Chemistry;Atom;Physics;Albert_Einstein;Communism;Marxism;Analytical_Marxism,Potassium_iodide;Iodine;Chemical_element;Chemistry;Sociology;Marxism;Analytical_Marxism,10,7,False
20869,Potassium_iodide;Iodine;Chemical_element;Periodic_table;Biology;Cell_%28biology%29,Potassium_iodide;Iodine;Chemical_element;Chemistry;Biology;Cell_%28biology%29,6,6,False
20873,Potassium_iodide;Iodine;Bromine;Chlorine;Fluorine;Chemical_element;Chemistry;Periodic_table;Biology;Human;Europe;Ireland;Republic_of_Ireland,Potassium_iodide;Republic_of_Ireland,13,2,False
20875,Potassium_nitrate;Fertilizer;Plant;Photosynthesis;Oxygen;Carbon_dioxide;Global_warming;Climate_change;Climate;Meteorology;Weather;LOOP_DETECTED,Potassium_nitrate;Fertilizer;Plant;Agriculture;South_America;WRONG_ANSWER,12,6,False
20884,Potassium_nitrate;Fertilizer;Plant;Agriculture;Fertile_Crescent;Mesopotamia;Sumer;LOOP_DETECTED,Potassium_nitrate;Fertilizer;Plant;Agriculture;Fertile_Crescent;Mesopotamia;Roman_Empire;Pompeii,8,8,False
20888,Potato;German_language;Germany;Nazism;Adolf_Hitler,Potato;Europe;Germany;Nazism;Nazi_Germany;Adolf_Hitler,5,6,False
20899,Potato;Europe;Monaco,Potato;Europe;Monaco,3,3,True
20904,Potato;Andes;Chile;Australia;Sydney,Potato;Chile;Australia;Sydney,5,4,False
20908,Pottery;Art;Ancient_Rome;1st_century_BC;Augustus,Pottery;Art;Ancient_Rome;Augustus,5,4,False
20911,Pottery;Art;Emotion,Pottery;Art;Emotion,3,3,True
20913,Pottery;Oxygen;Photosynthesis,Pottery;Oxygen;Photosynthesis,3,3,True
20916,Poultry;Bird;Human;Earth,Poultry;Bird;Human;Earth,4,4,True
20918,Poultry;Bird;Agriculture;WRONG_ANSWER,Poultry;Bird;Agriculture;Cereal;Europe;Ireland,4,6,False
20923,Pound_sterling;British_Empire;United_States;American_Civil_War;Battle_of_Gettysburg,Pound_sterling;British_Empire;United_States;American_Civil_War;Battle_of_Gettysburg,5,5,True
20929,Pound_sterling;Currency;Money;China;Great_Wall_of_China,Pound_sterling;United_Kingdom;British_Empire;China;Great_Wall_of_China,5,5,False
20934,Poverty;European_Union;Cyprus,Poverty;European_Union;Cyprus,3,3,True
20936,Poverty;Climate;Ocean;Pacific_Ocean;Antarctica;Ice_sheet;Glacier;Ice,Poverty;Food;Heat;Ice,8,4,False
20939,Poverty;European_Union;United_Kingdom,Poverty;European_Union;United_Kingdom,3,3,True
20946,Praia;Cape_Verde;Africa;Ancient_Rome;5th_century,Praia;Cape_Verde;Africa;Ancient_Rome;5th_century,5,5,True
20950,Praia;Cape_Verde;Africa;Ethiopia;Addis_Ababa;African_Union;United_Nations;Geneva;Switzerland;Austria;Portugal;Lisbon;Brazil;Latin_America;Argentina;Buenos_Aires;LOOP_DETECTED,Praia;Beach;Sand_art_and_play,17,3,False
20958,Pre-Raphaelite_Brotherhood;London;British_Empire;Industrial_Revolution;Technology;Computer_science;Alan_Turing;Algorithm;Computer;Quantum_computer,Pre-Raphaelite_Brotherhood;England;19th_century;20th_century;Quantum_mechanics;Quantum_computer,10,6,False
20961,Precambrian;History_of_Earth;Civilization;Ancient_Egypt;Africa;Ethiopia;Horn_of_Africa;East_Africa;Kenya;Burundi;Rwanda;LOOP_DETECTED,Precambrian;History_of_Earth;Civilization;Culture;Europe;Moldova,12,6,False
20967,President_of_the_United_States;Cold_War;Nuclear_weapon;War;Weapon;Force,President_of_the_United_States;Cold_War;Nuclear_weapon;Weapon;Force,6,5,False
20974,President_of_the_United_States;Cold_War;Berlin_Wall;German_reunification;Germany;Austria;Vienna;Budapest;Danube;LOOP_DETECTED,President_of_the_United_States;Cold_War;Soviet_Union;International_Space_Station;Space_station,10,5,False
20980,Pretoria;Nelson_Mandela;Malcolm_X;Muhammad_Ali,Pretoria;Nelson_Mandela;Malcolm_X;Muhammad_Ali,4,4,True
20983,Pride_and_Prejudice;Country;United_Kingdom;Bangladesh,Pride_and_Prejudice;Country;United_Kingdom;Bangladesh,4,4,True
20990,Pride_and_Prejudice;Country;United_Kingdom;Europe;Africa;Libya,Pride_and_Prejudice;Country;United_Kingdom;Europe;Africa;Libya,6,6,True
20996,Prime_Minister_of_the_United_Kingdom;London;Beijing;Indonesia;Jakarta,Prime_Minister_of_the_United_Kingdom;London;Beijing;Indonesia;Jakarta,5,5,True
20998,Prime_Minister_of_the_United_Kingdom;Roman_Catholic_Church;Pope_John_Paul_II,Prime_Minister_of_the_United_Kingdom;Roman_Catholic_Church;Pope_John_Paul_II,3,3,True
21001,Prime_number;Mathematics;Aesthetics;Fine_art,Prime_number;Mathematics;Aesthetics;Fine_art,4,4,True
21007,Prime_number;Mathematics;Philosophy;Literature;Poetry;William_Shakespeare;Romanticism;Walt_Whitman,Prime_number;Mathematics;Philosophy;Literature;19th_century;Walt_Whitman,8,6,False
21012,Primula;Plant;Weed,Primula;Plant;Weed,3,3,True
21022,Principality;Monaco;France;Italy;Italian_Renaissance;Renaissance;Art;Fine_art;Painting;Abstract_art;Cubism;Sculpture;Auguste_Rodin;Michelangelo;Sistine_Chapel_ceiling;LOOP_DETECTED,Principality;Monaco;France;European_Union;Europe;Greece;Ancient_Greece;Olive_oil;Basil;Plant;Fruit;Citrus,16,12,False
21026,Principality;Monarchy;Religion;Judaism;Jew,Principality;Monarchy;Religion;Judaism;Jew,5,5,True
21029,Principality;Monaco;France;Belgium;Brussels;Antwerp;Amsterdam;The_Hague,Principality;Monaco;France;Netherlands_Antilles;Netherlands;The_Hague,8,6,False
21032,Printmaking;WRONG_ANSWER,Printmaking;WRONG_ANSWER,2,2,True
21036,Prion;Human;Anthropology;Civilization;Ancient_Greece;Alexander_the_Great,Prion;Human;Aristotle;Alexander_the_Great,6,4,False
21038,Prion;Brain;Psychology;Economics,Prion;Protein;Evolution;WRONG_ANSWER,4,4,False
21040,Prion;Protein;DNA;Genetics;Charles_Darwin;Evolution;Natural_selection;Organism;Animal;Mammal;Human;Anthropology;Archaeology;Culture;Popular_culture;Music;Jazz;Billie_Holiday;United_States;American_popular_music;WRONG_ANSWER,Prion;Human;Music;Folk_music;Bob_Dylan;Neil_Young;Kurt_Cobain,21,7,False
21044,Prion;Human;Politics;Soviet_Union;Russia,Prion;Human;Europe;Russia,5,4,False
21047,Privy_Council_of_the_United_Kingdom;British_monarchy;British_Empire;Tea;Sugar;Chocolate,Privy_Council_of_the_United_Kingdom;British_monarchy;British_Empire;Tea;Sugar;Chocolate,6,6,True
21056,Probability_theory;Statistics;Mathematics;Computer_science;Information;Communication;Internet;Microsoft;Microsoft_Windows;Windows_XP,Probability_theory;Statistics;Applied_mathematics;Computer_science;Computer_programming;Microsoft;Microsoft_Windows;Windows_XP,10,8,False
21058,Programming_language;Computer;Internet;World_Wide_Web;History_of_the_Internet;LOOP_DETECTED,Programming_language;Internet;Cloud,6,3,False
21060,Programming_language;Computer;Computer_programming;Algorithm;Alan_Turing;Computer_science;Information;Communication;Linguistics;Language;LOOP_DETECTED,Programming_language;Computer;Watch;Time;Light;Eye,11,6,False
21062,Project_Vanguard;Earth;Antarctica;Antarctic_Treaty_System;Argentina;Chile;LOOP_DETECTED,Project_Vanguard;Science;Biology;Animal;Chordate;Invertebrate;Arthropod;Crustacean;Krill;Antarctic_krill,7,10,False
21065,Project_Vanguard;Cold_War;Soviet_Union;Moscow;Painting;Mona_Lisa,Project_Vanguard;Soviet_Union;Moscow;France;Paris;Mona_Lisa,6,6,False
21070,Propaganda;Cold_War;Soviet_Union;Arctic;Arctic_Ocean,Propaganda;Cold_War;Soviet_Union;Arctic;Arctic_Ocean,5,5,True
21073,Propaganda;Communication;Information;Drawing;Computer;Trigonometry;WRONG_ANSWER,Propaganda;Communication;Information;Drawing;Art;Architecture;Mathematics;Geometry,7,8,False
21077,Property;Animal;Reptile;Crocodile;Alligator,Property;Animal;Reptile;Crocodile;Alligator,5,5,True
21080,Property;Government;Liberalism;Democracy,Property;John_Locke;Political_philosophy;Democracy,4,4,False
21082,Property;Animal;Fish,Property;Animal;Fish,3,3,True
21085,Property;Monarchy;British_monarchy;Stephen_of_England,Property;Monarchy;British_monarchy;Stephen_of_England,4,4,True
21087,Prospecting;Gold;Alchemy;History_of_science;Middle_Ages;8th_century;9th_century,Prospecting;Gold;Alchemy;Middle_Ages;8th_century;9th_century,7,6,False
21094,Prospecting;Gold;Johannesburg;South_Africa;Zulu,Prospecting;Gold;Johannesburg;South_Africa;Zulu,5,5,True
21096,Prostate_cancer;Cancer;DNA;Genetics;Charles_Darwin;Australia;Australian_English,Prostate_cancer;Cancer;Human;English_language;Australian_English,7,5,False
21099,Prostate_cancer;Cancer;Lung_cancer;Tobacco_smoking;LOOP_DETECTED,Prostate_cancer;Cancer;United_States;Florida;Hurricane_Katrina;Meteorological_history_of_Hurricane_Katrina,5,6,False
21102,Prostate_cancer;Cancer;Latin;Italy;Italian_Renaissance;Renaissance_music,Prostate_cancer;Cancer;Latin;Italy;Italian_Renaissance;Renaissance_music,6,6,True
21111,Protactinium;Chemical_element;Russia,Protactinium;Periodic_table;Russia,3,3,False
21113,Protein;Computer_science;Alan_Turing;Algorithm;Computer;GNU;GNU_Project,Protein;Computer_science;Computer_programming;Linux;GNU_Project,7,5,False
21118,Protein;Computer_science;Game_theory;Nash_equilibrium;PONG,Protein;Computer_science;Game_theory;Nash_equilibrium;PONG,5,5,True
21122,Protoceratops;Dinosaur;Biology;Evolution;Cambrian_explosion;History_of_Earth;Big_Bang,Protoceratops;Dinosaur;Physics;Big_Bang,7,4,False
21128,Protoceratops;Mongolia;Mongol_Empire;Genghis_Khan;Islam;Mathematics;Astronomy;Galileo_Galilei;WRONG_ANSWER,Protoceratops;Dinosaur;Animal;Human;Music,9,5,False
21131,Protoceratops;Chordate;Vertebrate,Protoceratops;Chordate;Vertebrate,3,3,True
21137,Proton;Atom;Physics;Heat,Proton;Atom;Physics;Heat,4,4,True
21141,Proton;Neutron;Physics;Atom;Quantum_mechanics;Quark,Proton;Quark,6,2,False
21143,Proton;Atom;Quantum_mechanics;Albert_Einstein;Nazi_Germany;Sigmund_Freud,Proton;Atom;Chemistry;Biology;Charles_Darwin;Psychology;Sigmund_Freud,6,7,False
21145,Proton;Atom;Chemistry;Periodic_table;Biology;Evolution;Charles_Darwin;20th_century;Cold_War;United_Kingdom;Prime_Minister_of_the_United_Kingdom;Tony_Blair,Proton;Atom;Chemistry;Biology;Charles_Darwin;20th_century;Cold_War;United_Kingdom;Tony_Blair,12,9,False
21149,Proxima_Centauri;Red_dwarf;Star;Chemical_element;Periodic_table;Chlorine,Proxima_Centauri;Red_dwarf;Star;Chemical_element;Periodic_table;Chlorine,6,6,True
21153,Proxima_Centauri;Red_dwarf;Star;Galaxy;Milky_Way;Earth;Africa;Culture;Multiculturalism,Proxima_Centauri;Red_dwarf;Star;Galaxy;Milky_Way;Earth;Africa;Culture;Multiculturalism,9,9,True
21159,Proxima_Centauri;Red_dwarf;Star;Galaxy;Milky_Way;Earth;Asia;Vietnam;Cold_War;Vietnam_War,Proxima_Centauri;Red_dwarf;Milky_Way;Earth;Asia;Vietnam;Cold_War;Vietnam_War,10,8,False
21162,Psychology;Animal;Organism;Biology,Psychology;Biology,4,2,False
21167,Psychology;Biology;Ecology;River,Psychology;Biology;Ecology;River,4,4,True
21170,Pterosaur;Reptile;Chordate;Vertebrate;Animal;Mammal;20th_century;Nazism;Adolf_Hitler,Pterosaur;Dinosaur;Animal;Human;Politics;Democracy;Nazi_Germany;Adolf_Hitler,9,8,False
21174,Pterosaur;Reptile;Chordate;Vertebrate;Animal;Mammal;Bat;Vampire_bat;LOOP_DETECTED,Pterosaur;Animal;Organism;Biology;WRONG_ANSWER,9,5,False
21178,Pterosaur;Reptile;Chordate;Vertebrate;Animal;Mammal;China;Mongolia;Mongol_Empire;Genghis_Khan,Pterosaur;Dinosaur;Mongolia;Mongol_Empire;Genghis_Khan,10,5,False
21181,Pterosaur;Reptile;Chordate;Vertebrate;Fish;Oxygen;Chemical_element;Sodium,Pterosaur;Reptile;Animal;Organism;Chemical_element;Sodium,8,6,False
21186,Ptolemy;Geography;Computer_science;Information;LOOP_DETECTED,Ptolemy;Geography;Computer_science;Computer_programming;Programming_language;Computer;Central_processing_unit,5,7,False
21189,Ptolemy;Solar_System;Mars,Ptolemy;Solar_System;Mars,3,3,True
21196,Puerto_Rico;Pacific_Ocean;Auckland,Puerto_Rico;Pacific_Ocean;Auckland,3,3,True
21200,Puerto_Rico;Spain;Ancient_Rome;Ancient_Greece;Hellenistic_Greece,Puerto_Rico;Spain;Ancient_Rome;Ancient_Greece;Hellenistic_Greece,5,5,True
21206,Puffin;Bird;WRONG_ANSWER,Puffin;Bird;Animal;Fish;Dolphin;Bottlenose_Dolphin;Atlantic_Ocean,3,7,False
21211,Puffin;Bird;Animal;Organism;Food;Health;Nutrition,Puffin;Bird;Animal;Organism;Food;Health;Nutrition,7,7,True
21216,Pumpkin;Botany;Plant;Flower;Fruit;Citrus;Lemon;Chemistry;Chemical_element;Periodic_table;Caesium;Caesium_fluoride,Pumpkin;Botany;Plant;Scientific_classification;Organism;Chemical_element;Periodic_table;Caesium;Caesium_fluoride,12,9,False
21222,Pumpkin;Food;Culture;Europe;United_Kingdom;Manchester_United_F.C.;Manchester;Salford,Pumpkin;Food;Culture;Europe;United_Kingdom;Manchester_United_F.C.;Manchester;Salford,8,8,True
21237,Pupil;Eye;Brain;Psychology;Political_science;History;Sub-Saharan_Africa;South_Africa;WRONG_ANSWER,Pupil;Human;Africa;South_Africa;History_of_South_Africa;WRONG_ANSWER,9,6,False
21242,Pyongyang;North_Korea;China;Africa;Abuja,Pyongyang;Beijing;South_Africa;Africa;Abuja,5,5,False
21244,Pyongyang;North_Korea;China;Yangtze_River;River;Fresh_water,Pyongyang;North_Korea;China;Yangtze_River;River;Fresh_water,6,6,True
21248,Pyongyang;North_Korea;Nuclear_weapon;Plutonium;Uranium;Nuclear_fission,Pyongyang;North_Korea;Nuclear_weapon;Nuclear_fission,6,4,False
21253,Pyotr_Ilyich_Tchaikovsky;Russia;Law;United_Kingdom;Wales;Welsh_law,Pyotr_Ilyich_Tchaikovsky;Russia;Law;United_Kingdom;Wales;Welsh_law,6,6,True
21262,Pyramid;Egypt;North_Africa;Northwest_Africa,Pyramid;Egypt;North_Africa;Northwest_Africa,4,4,True
21264,WRONG_ANSWER,Pyramid,1,1,False
21266,Pyrite;Gold;Alchemy;Ancient_Greece;Ancient_Rome,Pyrite;Mineral;Geology;History_of_Earth;Civilization;Ancient_Rome,5,6,False
21269,Pyrite;Mineral;Geology;Plate_tectonics;Earth;Plant;Flower;Dandelion;Mustard_plant;Mustard_seed;Basil;LOOP_DETECTED,Pyrite;Mineral;Geology;Plate_tectonics;Earth;Plant;Seed;Radish,12,8,False
21273,Pythagoras;Philosophy;Plato;Aristotle;Politics;Government;Democracy;Liberal_democracy;Constitutional_monarchy;James_II_of_England;James_I_of_England,Pythagoras;Philosophy;Political_philosophy;Government;Democracy;Liberal_democracy;Parliamentary_system;Parliament_of_the_United_Kingdom;James_II_of_England;James_I_of_England,11,10,False
21275,Pythagoras;Mathematics;WRONG_ANSWER,Pythagoras;Mathematics;WRONG_ANSWER,3,3,True
21278,Pythagorean_theorem;Algebra;Geometry;Euclid;Euclidean_geometry;David_Hilbert;Germany;Europe;England;Manchester,Pythagorean_theorem;British_Isles;United_Kingdom;Manchester_United_F.C.;Manchester,10,5,False
21281,Pythagorean_theorem;Mathematics;Number;Arithmetic;Fundamental_theorem_of_arithmetic;Prime_number,Pythagorean_theorem;Mathematics;Number;Arithmetic;Fundamental_theorem_of_arithmetic;Prime_number,6,6,True
21285,Python_%28programming_language%29;Google;Internet;Cloud,Python_%28programming_language%29;Google;Internet;Cloud,4,4,True
21288,Qatar;Doha;United_States;American_popular_music;Bob_Dylan,Qatar;United_States;American_popular_music;Bob_Dylan,5,4,False
21296,Qin_Dynasty;China;Ming_Dynasty;Qing_Dynasty;France;French_Revolution,Qin_Dynasty;Qin_Shi_Huang;China;Qing_Dynasty;France;French_Revolution,6,6,False
21306,Qing_Dynasty;China;Economics;Capitalism;Industrial_Revolution;Industry,Qing_Dynasty;China;Economics;Capitalism;Industrial_Revolution;Industry,6,6,True
21308,Qing_Dynasty;China;Geography;Astronomy;Galaxy;Milky_Way,Qing_Dynasty;China;Geography;Astronomy;Milky_Way,6,5,False
21315,Quantity;Number;Arithmetic;Elementary_arithmetic;Computer;History_of_computing_hardware;Central_processing_unit;CPU_cache;LOOP_DETECTED,Quantity;Number;Mathematics;Computer_science;Computer_programming;Programming_language;Computer;Floppy_disk,9,8,False
21319,Quantity;Number;Mathematics;Economics;Socialism;Soviet_Union,Quantity;Number;Mathematics;Economics;Socialism;Soviet_Union,6,6,True
21321,Quantum_chemistry;Quantum_mechanics;Special_relativity;Light;Albert_Einstein;Physics;Galaxy;Andromeda_Galaxy,Quantum_chemistry;Quantum_mechanics;Atom;Star;Galaxy;Andromeda_Galaxy,8,6,False
21324,Quantum_chemistry;Chemistry;Biology;Botany;Plant;Arecaceae;Coconut,Quantum_chemistry;Chemistry;Biology;Botany;Plant;Arecaceae;Coconut,7,7,True
21331,Quantum_computer;Physics;Chemistry;Periodic_table;Californium,Quantum_computer;Chemistry;Chemical_element;Californium,5,4,False
21338,Quantum_mechanics;Atom;Physics;Astronomy;Earth;Europe;British_Isles,Quantum_mechanics;Atom;Physics;Earth;Europe;British_Isles,7,6,False
21340,Quantum_mechanics;Mathematics;Euclid;Euclidean_geometry,Quantum_mechanics;Mathematics;Geometry;Euclidean_geometry,4,4,False
21346,Quantum_mechanics;Atom;Physics;Ancient_Greece;Ancient_Rome;Roman_Empire,Quantum_mechanics;Atom;Physics;Ancient_Greece;Roman_Empire,6,5,False
21350,Quark;Matter;Physics;Astronomy;Earth;Europe;Iceland,Quark;Matter;Atom;Earth;Europe;Iceland,7,6,False
21352,Quark;Helium;Argon;Krypton,Quark;Matter;Atom;Chemical_element;Periodic_table;Krypton,4,6,False
21354,Quark;Matter;Physics;Albert_Einstein;United_States;Basketball;Michael_Jordan,Quark;Matter;Physics;Albert_Einstein;United_States;Basketball;Michael_Jordan,7,7,True
21359,Quartz;Earth;United_States;Baseball;Jackie_Robinson,Quartz;Mineral;Geology;History_of_Earth;Civilization;United_States;Baseball;Jackie_Robinson,5,8,False
21361,Quartz;Earth;China;Republic_of_China,Quartz;Mineral;Geology;China;Republic_of_China,4,5,False
21369,Queen_%28band%29;Austria;Switzerland,Queen_%28band%29;Austria;Switzerland,3,3,True
21374,Quetzalcoatl;Aztec;Mexico;England;Palace_of_Westminster;House_of_Lords,Quetzalcoatl;Aztec;Mexico;England;Palace_of_Westminster;House_of_Lords,6,6,True
21376,Quetzalcoatl;Maya_civilization;Ancient_Greece;Aristotle;Philosophy,Quetzalcoatl;Aztec;Mexico;Religion;Philosophy,5,5,False
21379,Quetzalcoatl;Maya_civilization;Aztec;Mexico_City;20th_century;Internet;World_Wide_Web,Quetzalcoatl;Aztec;Mexico;Latin_America;United_States;Internet;World_Wide_Web,7,7,False
21386,Qur%27an;Islam;Egypt;Mediterranean_Sea;Atlantic_Ocean;Caribbean_Sea,Qur%27an;Islam;Egypt;Mediterranean_Sea;Atlantic_Ocean;Caribbean_Sea,6,6,True
21392,R%C3%A9union;France;WRONG_ANSWER,R%C3%A9union;France;WRONG_ANSWER,3,3,True
21398,RER;Paris;France;Monaco;Principality,RER;Paris;France;Monaco;Principality,5,5,True
21401,RMS_Titanic;Atlantic_Ocean,RMS_Titanic;Atlantic_Ocean,2,2,True
21403,RMS_Titanic;London;Buckingham_Palace,RMS_Titanic;London;Buckingham_Palace,3,3,True
21413,ROT13;Cryptography;Caesar_cipher;Julius_Caesar;Roman_Empire;Ancient_Rome;India;Ganges_River;Hinduism;Varanasi,ROT13;Caesar_cipher;Julius_Caesar;Roman_Empire;Ancient_Rome;India;Ganges_River;Varanasi,10,8,False
21421,Rabbit;Mammal;Animal;Chordate;Vertebrate;Fish;Dolphin;Bottlenose_Dolphin;Bat;Batman,Rabbit;Mammal;Bat;Batman,10,4,False
21423,Rabbit;Chordate;Vertebrate;Cambrian;Cambrian_explosion,Rabbit;Mammal;Chordate;Vertebrate;Cambrian;Cambrian_explosion,5,6,False
21428,Rabbit;Mammal;Animal;Reptile;Turtle,Rabbit;Mammal;Animal;Chordate;Reptile;Turtle,5,6,False
21432,Rabies;Bat;Vampire_bat;Mammal;Animal;Chordate;Vertebrate;LOOP_DETECTED,Rabies;Bat;Batman,8,3,False
21436,Rabies;India;Indus_Valley_Civilization;Lothal,Rabies;India;Indus_Valley_Civilization;Lothal,4,4,True
21442,Rabindranath_Tagore;Germany;German_language,Rabindranath_Tagore;Germany;German_language,3,3,True
21444,Race;United_Kingdom;British_House_of_Commons,Race;United_Kingdom;British_House_of_Commons,3,3,True
21450,Race;Anthropology;Evolution;Natural_selection;Organism;Biology;Ecology;Biodiversity;Climate_change;Fossil_fuel;Natural_gas,Race;Anthropology;Civilization;Agriculture;Fossil_fuel;Natural_gas,11,6,False
21453,Race;Anthropology;Archaeology;Agriculture;Soil;Soil_salination,Race;Anthropology;Civilization;Agriculture;Soil_salination,6,5,False
21455,Radar;Radio;Guglielmo_Marconi;Italy;Benito_Mussolini,Radar;Radio;Guglielmo_Marconi;Italy;Benito_Mussolini,5,5,True
21457,Radar;German_language;High_German_consonant_shift,Radar;German_language;High_German_consonant_shift,3,3,True
21461,Radar;Radio;Broadcasting;Mass_media;Business;Economics;Capitalism;1973_oil_crisis;Petroleum;Oil_reservoir,Radar;Earth;Energy;Petroleum;Oil_reservoir,10,5,False
21470,Radio;United_Kingdom;Scotland,Radio;Broadcasting;Mass_media;United_Kingdom;Scotland,3,5,False
21474,Radio_frequency;United_Kingdom;Belfast;Dublin;England;Bristol,Radio_frequency;United_Kingdom;WRONG_ANSWER,6,3,False
21476,Radio_frequency;Radio;Broadcasting;Sound;Music,Radio_frequency;Radio;Broadcasting;Sound;Music,5,5,True
21478,Radio_telescope;India;Buddhism;Buddha,Radio_telescope;India;Buddhism;Buddha,4,4,True
21488,Radio_telescope;Astronomy;Physics;Electricity;Alternating_current;Radio_frequency;Radio;Broadcasting;Sound;Music;Musical_instrument;Synthesizer,Radio_telescope;Telescope;Astronomy;Physics;Electricity;Electronics;Sound;Music;Musical_instrument;Synthesizer,12,10,False
21496,Radish;Plant;Agriculture;Cereal;Wheat;Bread;Food;LOOP_DETECTED,Radish;Plant;Agriculture;Cereal;Nutrition;Food;Computer;Computer_and_video_games;Nintendo;Nintendo_Entertainment_System,8,10,False
21499,Radish;Plant;Agriculture;Arable_land;England;Palace_of_Westminster,Radish;Plant;Agriculture;Fertile_Crescent;Mesopotamia;United_Kingdom;Parliament_of_the_United_Kingdom;Palace_of_Westminster,6,8,False
21504,Radium;Chemical_element;Chemistry;WRONG_ANSWER,Radium;Chemical_element;Chemistry;Mathematics;Economics;Finance,4,6,False
21508,Radon;Chemical_element;Periodic_table;Chemistry;Atom;Physics;Acceleration;Special_relativity;Albert_Einstein;Princeton_University;United_States;Detroit%2C_Michigan;Ann_Arbor%2C_Michigan,Radon;United_States;Detroit%2C_Michigan;Ann_Arbor%2C_Michigan,13,4,False
21511,Radon;Electron;Photon,Radon;Chemical_element;Atom;Light;Photon,3,5,False
21516,Ragtime;United_States;German_language,Ragtime;United_States;German_language,3,3,True
21521,Ragtime;United_States;American_Civil_War;Abraham_Lincoln;Chicago;University_of_Chicago;Barack_Obama;AIDS;HIV;Africa;Ethiopia;Addis_Ababa;African_Union;Nigeria;Abuja;Lagos;LOOP_DETECTED,Ragtime;United_States;Italy;Turin,17,4,False
